0,60897,
1,58574,
2,60124,
3,59518,
4,60565,
5,59709,
6,57376,
7,56760,
8,58838,
9,59543,
10,57196,
11,56764,
12,59193,
13,60439,
14,59682,
15,60033,
16,57749,
17,56356,
18,54107,
19,54243,
20,53306,
21,54380,
22,55074,
23,55183,
24,54958,
25,57311,
26,55831,
27,57226,
28,58775,
29,57775,
30,59130,
31,58437,
32,57532,
33,57704,
34,57420,
35,56405,
36,57999,
37,58189,
38,57988,
39,58757,
40,60829,
41,60410,
42,59213,
43,61186,
44,59994,
45,58317,
46,59483,
47,58719,
48,57951,
49,59350,
50,58150,
51,57670,
52,56158,
53,55578,
54,55464,
55,54921,
56,55081,
57,56642,
58,57586,
59,56918,
60,57600,
61,58162,
62,55549,
63,54200,
64,52968,
65,52743,
66,53797,
67,53641,
68,55013,
69,54247,
70,55751,
71,56739,
72,55682,
73,55026,
74,56978,
75,55681,
76,55765,
77,53848,
78,55239,
79,56244,
80,55152,
81,54288,
82,53007,
83,55348,
84,57321,
85,57644,
86,59428,
87,58515,
88,59597,
89,57260,
90,58143,
91,57693,
92,58482,
93,54712,
94,56989,
95,57698,
96,58360,
97,59703,
98,58727,
99,56870,
