0,62709,
1,61114,
2,59878,
3,57247,
4,57914,
5,57960,
6,60480,
7,63059,
8,62519,
9,61470,
10,62258,
11,62107,
12,59232,
13,60599,
14,58201,
15,59519,
16,59280,
17,57839,
18,58802,
19,56611,
20,57499,
21,58273,
22,57585,
23,57358,
24,60808,
25,58281,
26,58339,
27,59518,
28,58624,
29,59077,
30,58463,
31,59666,
32,58545,
33,57343,
34,56318,
35,59626,
36,56944,
37,57379,
38,58635,
39,56114,
40,57672,
41,56490,
42,56684,
43,57312,
44,60050,
45,59206,
46,57971,
47,60680,
48,60732,
49,58183,
50,57634,
51,59348,
52,58268,
53,58692,
54,59148,
55,61441,
56,56224,
57,60472,
58,58801,
59,58828,
60,58976,
61,59023,
62,58469,
63,57324,
64,54653,
65,54775,
66,55311,
67,54456,
68,52994,
69,54877,
70,57630,
71,56351,
72,56243,
73,57434,
74,59488,
75,59182,
76,58685,
77,62194,
78,61859,
79,61586,
80,62080,
81,62085,
82,59909,
83,56866,
84,59392,
85,58585,
86,57241,
87,57896,
88,59752,
89,56797,
90,57301,
91,57994,
92,57962,
93,58124,
94,56737,
95,56487,
96,55156,
97,57184,
98,57658,
99,56708,
