0,61084,
1,60713,
2,61567,
3,61776,
4,61862,
5,60063,
6,59088,
7,61141,
8,59170,
9,62029,
10,58861,
11,57804,
12,61791,
13,60920,
14,59794,
15,60180,
16,58629,
17,59940,
18,58619,
19,58112,
20,58526,
21,56079,
22,57404,
23,57388,
24,57563,
25,57731,
26,58535,
27,59988,
28,58251,
29,55609,
30,56393,
31,56753,
32,58857,
33,56246,
34,55320,
35,56217,
36,57343,
37,58604,
38,59214,
39,58685,
40,56524,
41,56991,
42,60431,
43,60960,
44,57902,
45,56953,
46,55493,
47,54847,
48,57729,
49,55217,
50,55802,
51,56788,
52,56344,
53,56138,
54,57360,
55,57642,
56,60139,
57,58854,
58,58198,
59,57442,
60,57380,
61,58210,
62,57721,
63,59428,
64,60019,
65,61472,
66,62476,
67,61170,
68,59635,
69,60835,
70,59131,
71,59178,
72,59491,
73,59783,
74,59678,
75,59532,
76,57613,
77,56355,
78,57636,
79,59383,
80,58102,
81,58467,
82,57498,
83,56400,
84,54800,
85,56483,
86,55804,
87,58405,
88,58622,
89,55721,
90,52044,
91,54107,
92,57396,
93,58665,
94,57684,
95,58177,
96,57936,
97,59217,
98,58417,
99,59565,
