0,59406,
1,60230,
2,59435,
3,59011,
4,60493,
5,58447,
6,56640,
7,56672,
8,58997,
9,58952,
10,58929,
11,58764,
12,59658,
13,60228,
14,58309,
15,59746,
16,57656,
17,56601,
18,57103,
19,55669,
20,56026,
21,58835,
22,54802,
23,56213,
24,58803,
25,62154,
26,61652,
27,61172,
28,61629,
29,58372,
30,58002,
31,58821,
32,61989,
33,58893,
34,60924,
35,60229,
36,61292,
37,61935,
38,57263,
39,57044,
40,57646,
41,56002,
42,55128,
43,56652,
44,56940,
45,57431,
46,57407,
47,57637,
48,57888,
49,55715,
50,55914,
51,55997,
52,57259,
53,57225,
54,56194,
55,58885,
56,58460,
57,58649,
58,57837,
59,55463,
60,57667,
61,58152,
62,58836,
63,59505,
64,58213,
65,60315,
66,61233,
67,63935,
68,63920,
69,60270,
70,57626,
71,57026,
72,58525,
73,56319,
74,56150,
75,56246,
76,57359,
77,58962,
78,59171,
79,60248,
80,56349,
81,57346,
82,54163,
83,54392,
84,53198,
85,56786,
86,59836,
87,58701,
88,58576,
89,58291,
90,58339,
91,55272,
92,55737,
93,56844,
94,57095,
95,58603,
96,58553,
97,59393,
98,60275,
99,60405,
