0,63415,
1,62107,
2,60897,
3,60330,
4,61819,
5,60810,
6,61360,
7,58987,
8,57655,
9,57883,
10,56099,
11,57117,
12,56550,
13,59462,
14,56634,
15,59502,
16,54945,
17,54106,
18,56377,
19,54764,
20,56985,
21,58177,
22,57065,
23,56031,
24,57355,
25,57220,
26,59056,
27,56165,
28,56118,
29,56108,
30,57239,
31,58137,
32,59529,
33,58111,
34,59563,
35,57146,
36,57944,
37,59539,
38,58292,
39,58023,
40,60102,
41,60669,
42,59744,
43,60548,
44,61182,
45,60223,
46,59854,
47,59277,
48,58976,
49,59727,
50,59638,
51,60122,
52,60064,
53,60754,
54,61033,
55,61022,
56,60010,
57,58516,
58,56198,
59,56678,
60,57015,
61,56604,
62,56595,
63,57124,
64,57898,
65,55156,
66,55569,
67,57543,
68,59293,
69,56801,
70,54699,
71,54353,
72,54206,
73,54559,
74,54738,
75,57991,
76,53975,
77,56849,
78,57063,
79,57163,
80,58200,
81,56427,
82,56334,
83,56609,
84,55422,
85,56417,
86,57463,
87,58299,
88,57372,
89,58900,
90,57476,
91,56159,
92,56171,
93,56925,
94,56289,
95,57134,
96,57333,
97,57448,
98,57357,
99,56573,
